name,cn,attach
Som-Somali cable,http://iptv.ndasat.com:88/live///989.ts,Afrique Vip
Som-Somaliland,http://iptv.atlasiptv.net:88/live///2651.ts,Afrique Vip
Som-Telefishinka caalmiga,http://iptv.atlasiptv.net:88/live///2741.ts,Afrique Vip
Som-Universal TV ,http://iptv.atlasiptv.net:88/live///2722.ts,Afrique Vip
South Africa-ANN7,http://iptv.atlasiptv.net:88/live///2659.ts,Afrique Vip
TCV Cape Verde,http://iptv.atlasiptv.net:88/live///2675.ts,Afrique Vip
Tele Congo,http://iptv.atlasiptv.net:88/live///2728.ts,Afrique Vip
Tele Djibouti 6,http://iptv.atlasiptv.net:88/live///2729.ts,Afrique Vip
Tele sud,http://iptv.atlasiptv.net:88/live///2730.ts,Afrique Vip
Tm2 TV,http://iptv.atlasiptv.net:88/live///2733.ts,Afrique Vip
Touba Mondebi,http://iptv.atlasiptv.net:88/live///2692.ts,Afrique Vip
Touba TV,http://iptv.atlasiptv.net:88/live///2734.ts,Afrique Vip
Trace Africa,http://iptv.atlasiptv.net:88/live///2735.ts,Afrique Vip
TV Continental Nigeria,http://iptv.atlasiptv.net:88/live///2736.ts,Afrique Vip
TV Mana,http://iptv.atlasiptv.net:88/live///2737.ts,Afrique Vip
TV Mana-Maputo,http://iptv.atlasiptv.net:88/live///2738.ts,Afrique Vip
Tvs1 TV,http://iptv.atlasiptv.net:88/live///2739.ts,Afrique Vip
TvT Togo,http://iptv.atlasiptv.net:88/live///2740.ts,Afrique Vip
ABC HD,http://iptv.ndasat.com:88/live///2641.ts,Canada
ABC Spark,http://iptv.ndasat.com:88/live///2640.ts,Canada
BET,http://iptv.ndasat.com:88/live///2639.ts,Canada
BNN,http://iptv.ndasat.com:88/live///2638.ts,Canada
CBC,http://iptv.ndasat.com:88/live///2637.ts,Canada
City Vancouver,http://iptv.ndasat.com:88/live///2636.ts,Canada
CMT,http://iptv.ndasat.com:88/live///2635.ts,Canada
Comedy Gold,http://iptv.ndasat.com:88/live///2634.ts,Canada
CTV,http://iptv.ndasat.com:88/live///2633.ts,Canada
CTV2,http://iptv.ndasat.com:88/live///2747.ts,Canada
Deja Vu,http://iptv.ndasat.com:88/live///2632.ts,Canada
E! Channel,http://iptv.ndasat.com:88/live///2631.ts,Canada
FYI,http://iptv.ndasat.com:88/live///2630.ts,Canada
Global Tv,http://iptv.ndasat.com:88/live///2746.ts,Canada
GM Drama,http://iptv.ndasat.com:88/live///4162.ts,Canada
Golf Channel,http://iptv.ndasat.com:88/live///2629.ts,Canada
ICI Artv,http://iptv.ndasat.com:88/live///2628.ts,Canada
ICI Rdi,http://iptv.ndasat.com:88/live///2627.ts,Canada
LCN HD,http://iptv.ndasat.com:88/live///2626.ts,Canada
MTV,http://iptv.ndasat.com:88/live///2624.ts,Canada
SportsNets360,http://iptv.ndasat.com:88/live///2646.ts,Canada
SportsNetsEast,http://iptv.ndasat.com:88/live///2644.ts,Canada
SportsNetsOne,http://iptv.ndasat.com:88/live///2647.ts,Canada
SportsNetsOntario,http://iptv.ndasat.com:88/live///2642.ts,Canada
SportsNetsPacific,http://iptv.ndasat.com:88/live///2643.ts,Canada
SportsNetsWest,http://iptv.ndasat.com:88/live///2645.ts,Canada
SportsNetWorld,http://iptv.ndasat.com:88/live///2648.ts,Canada
2Be,http://iptv.ndasat.com:88/live///1520.ts,Belgique
AB3,http://iptv.ndasat.com:88/live///1527.ts,Belgique
BE- La UNE,http://iptv.ndasat.com:88/live///774.ts,Belgique
BE-Club RTL,http://iptv.ndasat.com:88/live///777.ts,Belgique
BE-La Deux,http://iptv.ndasat.com:88/live///776.ts,Belgique
BE-La Trois,http://iptv.ndasat.com:88/live///775.ts,Belgique
BE-Plug RTL,http://iptv.ndasat.com:88/live///773.ts,Belgique
BE-RTL Tvi,http://iptv.ndasat.com:88/live///772.ts,Belgique
Canvas,http://iptv.ndasat.com:88/live///1518.ts,Belgique
een,http://iptv.ndasat.com:88/live///1517.ts,Belgique
ketnet,http://iptv.ndasat.com:88/live///993.ts,Belgique
Vier,http://iptv.ndasat.com:88/live///1521.ts,Belgique
Vitaya,http://iptv.ndasat.com:88/live///994.ts,Belgique
Vjf,http://iptv.ndasat.com:88/live///1522.ts,Belgique
Vtm,http://iptv.ndasat.com:88/live///1519.ts,Belgique
Abc News,http://iptv.ndasat.com:88/live///1618.ts,USA
AMC,http://iptv.ndasat.com:88/live///1623.ts,USA
CNN,http://iptv.ndasat.com:88/live///1680.ts,USA
Espn,http://iptv.ndasat.com:88/live///1670.ts,USA
Espn2,http://iptv.ndasat.com:88/live///1672.ts,USA
Fight Sports,http://iptv.ndasat.com:88/live///1669.ts,USA
Food Network,http://iptv.ndasat.com:88/live///1668.ts,USA
Fox News,http://iptv.ndasat.com:88/live///2625.ts,USA
Fox Sports1,http://iptv.ndasat.com:88/live///1615.ts,USA
Fox Sports2,http://iptv.ndasat.com:88/live///1648.ts,USA
HBO HD,http://iptv.ndasat.com:88/live///1665.ts,USA
History,http://iptv.ndasat.com:88/live///1662.ts,USA
NBA TV,http://iptv.ndasat.com:88/live///1631.ts,USA
Snet360,http://iptv.ndasat.com:88/live///1654.ts,USA
Syfy,http://iptv.ndasat.com:88/live///1637.ts,USA
tbs,http://iptv.ndasat.com:88/live///1639.ts,USA
Tnt,http://iptv.ndasat.com:88/live///1646.ts,USA
Travel,http://iptv.ndasat.com:88/live///1647.ts,USA
Tsn1,http://iptv.ndasat.com:88/live///1653.ts,USA
Tsn2,http://iptv.ndasat.com:88/live///1652.ts,USA
tsn3,http://iptv.ndasat.com:88/live///1651.ts,USA
Tsn4,http://iptv.ndasat.com:88/live///1650.ts,USA
Tsn5,http://iptv.ndasat.com:88/live///1649.ts,USA
WGN,http://iptv.ndasat.com:88/live///1659.ts,USA
WWE ,http://iptv.ndasat.com:88/live///1657.ts,USA
Acasa TV,http://iptv.ndasat.com:88/live///1853.ts,Romania
Antena 1,http://iptv.ndasat.com:88/live///1852.ts,Romania
Antena Stars,http://iptv.ndasat.com:88/live///1865.ts,Romania
B1 Tv,http://iptv.ndasat.com:88/live///1851.ts,Romania
Boomerang,http://iptv.ndasat.com:88/live///1855.ts,Romania
Cinemax2,http://iptv.ndasat.com:88/live///1839.ts,Romania
Digi 24,http://iptv.ndasat.com:88/live///1866.ts,Romania
Digi Animal World,http://iptv.ndasat.com:88/live///1861.ts,Romania
Digi Film,http://iptv.ndasat.com:88/live///1835.ts,Romania
Digi Life,http://iptv.ndasat.com:88/live///1836.ts,Romania
Digi Sport 1,http://iptv.ndasat.com:88/live///1829.ts,Romania
Digi Sport 2,http://iptv.ndasat.com:88/live///1830.ts,Romania
Digi Sport 3,http://iptv.ndasat.com:88/live///1831.ts,Romania
Digi Sport 4,http://iptv.ndasat.com:88/live///1832.ts,Romania
Digi World,http://iptv.ndasat.com:88/live///1837.ts,Romania
Disney Junior,http://iptv.ndasat.com:88/live///1854.ts,Romania
EUROSPORT 1,http://iptv.ndasat.com:88/live///1833.ts,Romania
EUROSPORT 2,http://iptv.ndasat.com:88/live///1834.ts,Romania
HBO 2,http://iptv.ndasat.com:88/live///1864.ts,Romania
HBO 3,http://iptv.ndasat.com:88/live///1863.ts,Romania
HBO Romania,http://iptv.ndasat.com:88/live///1838.ts,Romania
History Channel,http://iptv.ndasat.com:88/live///1858.ts,Romania
Kanal D,http://iptv.ndasat.com:88/live///1850.ts,Romania
Megamax,http://iptv.ndasat.com:88/live///1840.ts,Romania
Minimax,http://iptv.ndasat.com:88/live///1841.ts,Romania
Nat Geo Wild,http://iptv.ndasat.com:88/live///1857.ts,Romania
National Geographic,http://iptv.ndasat.com:88/live///1856.ts,Romania
Prima Tv,http://iptv.ndasat.com:88/live///1847.ts,Romania
ProCinema,http://iptv.ndasat.com:88/live///1846.ts,Romania
ProTV,http://iptv.ndasat.com:88/live///1845.ts,Romania
Realitatea Tv,http://iptv.ndasat.com:88/live///1849.ts,Romania
Romania Tv,http://iptv.ndasat.com:88/live///1848.ts,Romania
Travel Channel,http://iptv.ndasat.com:88/live///1862.ts,Romania
TV 1000,http://iptv.ndasat.com:88/live///1842.ts,Romania
TVR 1,http://iptv.ndasat.com:88/live///1843.ts,Romania
TVR 2,http://iptv.ndasat.com:88/live///1844.ts,Romania
Viasat History,http://iptv.ndasat.com:88/live///1859.ts,Romania
Viasat Nature,http://iptv.ndasat.com:88/live///1860.ts,Romania
9X Jhakaas,http://iptv.ndasat.com:88/live///1945.ts,India
9XM,http://iptv.ndasat.com:88/live///1904.ts,India
9XM Jalwa,http://iptv.ndasat.com:88/live///1905.ts,India
9xTashan,http://iptv.ndasat.com:88/live///1941.ts,India
And TV ME,http://iptv.ndasat.com:88/live///1895.ts,India
B4U Music,http://iptv.ndasat.com:88/live///1903.ts,India
ChannelV,http://iptv.ndasat.com:88/live///1906.ts,India
ChekDE,http://iptv.ndasat.com:88/live///1943.ts,India
Dabangg Tv,http://iptv.ndasat.com:88/live///1927.ts,India
DD Punjabi,http://iptv.ndasat.com:88/live///1942.ts,India
DD Sports,http://iptv.ndasat.com:88/live///1885.ts,India
Desi TV,http://iptv.ndasat.com:88/live///1939.ts,India
Dhamaal,http://iptv.ndasat.com:88/live///1929.ts,India
Dillagi,http://iptv.ndasat.com:88/live///1928.ts,India
Discovery,http://iptv.ndasat.com:88/live///1949.ts,India
Discovery Science,http://iptv.ndasat.com:88/live///1950.ts,India
Discovery Turbo,http://iptv.ndasat.com:88/live///1951.ts,India
E24,http://iptv.ndasat.com:88/live///1962.ts,India
Food Food,http://iptv.ndasat.com:88/live///1954.ts,India
HBO,http://iptv.ndasat.com:88/live///1960.ts,India
Housefull Action,http://iptv.ndasat.com:88/live///1959.ts,India
Hungama,http://iptv.ndasat.com:88/live///1933.ts,India
KidsTV,http://iptv.ndasat.com:88/live///1965.ts,India
LifeOK,http://iptv.ndasat.com:88/live///1896.ts,India
Manoranjan Movies,http://iptv.ndasat.com:88/live///1925.ts,India
Manoranjan TV,http://iptv.ndasat.com:88/live///1926.ts,India
Media Punjab,http://iptv.ndasat.com:88/live///1944.ts,India
MH1 Music,http://iptv.ndasat.com:88/live///1936.ts,India
MoviesOK,http://iptv.ndasat.com:88/live///1919.ts,India
MTV,http://iptv.ndasat.com:88/live///1908.ts,India
MTV India,http://iptv.ndasat.com:88/live///1907.ts,India
Music India,http://iptv.ndasat.com:88/live///1909.ts,India
Nat Geo People,http://iptv.ndasat.com:88/live///1948.ts,India
National Geographic,http://iptv.ndasat.com:88/live///1946.ts,India
National Geographic Wild,http://iptv.ndasat.com:88/live///1947.ts,India
Neo Prime,http://iptv.ndasat.com:88/live///1874.ts,India
NeoSports,http://iptv.ndasat.com:88/live///1872.ts,India
Nick Jr,http://iptv.ndasat.com:88/live///1931.ts,India
Nickelodeon,http://iptv.ndasat.com:88/live///1930.ts,India
PBN Music,http://iptv.ndasat.com:88/live///1940.ts,India
Pogo,http://iptv.ndasat.com:88/live///1932.ts,India
PTC Chakde,http://iptv.ndasat.com:88/live///1938.ts,India
PTC Punjabi,http://iptv.ndasat.com:88/live///1937.ts,India
Rishtey,http://iptv.ndasat.com:88/live///1897.ts,India
Sab TV AU,http://iptv.ndasat.com:88/live///1894.ts,India
SabTV,http://iptv.ndasat.com:88/live///1893.ts,India
SetMax2,http://iptv.ndasat.com:88/live///1911.ts,India
Sonic Nickelodeon,http://iptv.ndasat.com:88/live///1934.ts,India
Sony espn,http://iptv.ndasat.com:88/live///1876.ts,India
Sony HD,http://iptv.ndasat.com:88/live///1892.ts,India
Sony Mix,http://iptv.ndasat.com:88/live///1910.ts,India
Sony Pal,http://iptv.ndasat.com:88/live///1899.ts,India
Sony Pix,http://iptv.ndasat.com:88/live///1957.ts,India
Sony Six,http://iptv.ndasat.com:88/live///1875.ts,India
Star Gold,http://iptv.ndasat.com:88/live///1912.ts,India
Star Movies,http://iptv.ndasat.com:88/live///1955.ts,India
Star Movies Action,http://iptv.ndasat.com:88/live///1956.ts,India
Star Plus,http://iptv.ndasat.com:88/live///1889.ts,India
Star Plus AU HD,http://iptv.ndasat.com:88/live///1891.ts,India
Star Plus HD US,http://iptv.ndasat.com:88/live///1890.ts,India
Star Sports 1,http://iptv.ndasat.com:88/live///1877.ts,India
Star Sports 1 HD,http://iptv.ndasat.com:88/live///1881.ts,India
Star Sports 2,http://iptv.ndasat.com:88/live///1878.ts,India
Star Sports 2 HD,http://iptv.ndasat.com:88/live///1882.ts,India
Star Sports 3,http://iptv.ndasat.com:88/live///1879.ts,India
Star Sports 3 HD,http://iptv.ndasat.com:88/live///1883.ts,India
Star Sports 4,http://iptv.ndasat.com:88/live///1880.ts,India
Star Sports 4 HD,http://iptv.ndasat.com:88/live///1884.ts,India
TEN 1 HD,http://iptv.ndasat.com:88/live///1871.ts,India
Ten Action,http://iptv.ndasat.com:88/live///1869.ts,India
Ten Cricket,http://iptv.ndasat.com:88/live///1868.ts,India
TEN Golf HD,http://iptv.ndasat.com:88/live///1870.ts,India
Ten Sports,http://iptv.ndasat.com:88/live///1867.ts,India
TLC,http://iptv.ndasat.com:88/live///1952.ts,India
UTV Bindas,http://iptv.ndasat.com:88/live///1923.ts,India
UTV Bindas US,http://iptv.ndasat.com:88/live///1924.ts,India
UTV Movies,http://iptv.ndasat.com:88/live///1921.ts,India
UTV Movies US,http://iptv.ndasat.com:88/live///1922.ts,India
WB,http://iptv.ndasat.com:88/live///1961.ts,India
Willow Cricket,http://iptv.ndasat.com:88/live///1873.ts,India
Zee Action,http://iptv.ndasat.com:88/live///1917.ts,India
Zee Anmol,http://iptv.ndasat.com:88/live///1900.ts,India
Zee Bollywood,http://iptv.ndasat.com:88/live///1920.ts,India
Zee Business,http://iptv.ndasat.com:88/live///1964.ts,India
Zee Cinema,http://iptv.ndasat.com:88/live///1914.ts,India
Zee Cinema AU,http://iptv.ndasat.com:88/live///1916.ts,India
Zee Cinema HD US,http://iptv.ndasat.com:88/live///1915.ts,India
Zee Classic,http://iptv.ndasat.com:88/live///1918.ts,India
Zee Living,http://iptv.ndasat.com:88/live///1953.ts,India
Zee Salam,http://iptv.ndasat.com:88/live///1902.ts,India
Zee Smile,http://iptv.ndasat.com:88/live///1913.ts,India
Zee Talkies,http://iptv.ndasat.com:88/live///1901.ts,India
Zee TV,http://iptv.ndasat.com:88/live///1886.ts,India
Zee TV HD US,http://iptv.ndasat.com:88/live///1888.ts,India
Zee TV ME,http://iptv.ndasat.com:88/live///1887.ts,India
Zee Zindagi,http://iptv.ndasat.com:88/live///1898.ts,India
ZeeNews,http://iptv.ndasat.com:88/live///1963.ts,India
ZeeStudio HD,http://iptv.ndasat.com:88/live///1958.ts,India
8xm,http://iptv.ndasat.com:88/live///1807.ts,Pakistan
92News HD High,http://iptv.ndasat.com:88/live///1782.ts,Pakistan
92News HD Low,http://iptv.ndasat.com:88/live///1781.ts,Pakistan
A Plus,http://iptv.ndasat.com:88/live///1801.ts,Pakistan
Aaj Entertainment,http://iptv.ndasat.com:88/live///1768.ts,Pakistan
Aaj News,http://iptv.ndasat.com:88/live///1783.ts,Pakistan
AbbTakk,http://iptv.ndasat.com:88/live///1779.ts,Pakistan
Apna TV,http://iptv.ndasat.com:88/live///1809.ts,Pakistan
Ary Entertainment,http://iptv.ndasat.com:88/live///1796.ts,Pakistan
Ary Musik,http://iptv.ndasat.com:88/live///1806.ts,Pakistan
Ary News,http://iptv.ndasat.com:88/live///1777.ts,Pakistan
ARY Zauq,http://iptv.ndasat.com:88/live///1789.ts,Pakistan
Ary Zindagi,http://iptv.ndasat.com:88/live///1797.ts,Pakistan
ATV,http://iptv.ndasat.com:88/live///1803.ts,Pakistan
Capital TV,http://iptv.ndasat.com:88/live///1784.ts,Pakistan
Channel24,http://iptv.ndasat.com:88/live///1786.ts,Pakistan
Dawn News,http://iptv.ndasat.com:88/live///1774.ts,Pakistan
Dhanak TV,http://iptv.ndasat.com:88/live///1819.ts,Pakistan
DTV,http://iptv.ndasat.com:88/live///1818.ts,Pakistan
Dunya TV,http://iptv.ndasat.com:88/live///1776.ts,Pakistan
Express Entertainment,http://iptv.ndasat.com:88/live///1798.ts,Pakistan
Express News,http://iptv.ndasat.com:88/live///1778.ts,Pakistan
Falak TV,http://iptv.ndasat.com:88/live///1817.ts,Pakistan
Film World,http://iptv.ndasat.com:88/live///1821.ts,Pakistan
FilmAsia,http://iptv.ndasat.com:88/live///1824.ts,Pakistan
FilmAzia,http://iptv.ndasat.com:88/live///1823.ts,Pakistan
Geo Entertainment,http://iptv.ndasat.com:88/live///1793.ts,Pakistan
Geo Kahani,http://iptv.ndasat.com:88/live///1794.ts,Pakistan
Geo News,http://iptv.ndasat.com:88/live///1772.ts,Pakistan
Geo Super,http://iptv.ndasat.com:88/live///1771.ts,Pakistan
Geo Tezz,http://iptv.ndasat.com:88/live///1773.ts,Pakistan
Health TV,http://iptv.ndasat.com:88/live///1813.ts,Pakistan
Hum Masala TV,http://iptv.ndasat.com:88/live///1790.ts,Pakistan
Hum News,http://iptv.ndasat.com:88/live///1814.ts,Pakistan
Hum Sitaray,http://iptv.ndasat.com:88/live///1792.ts,Pakistan
Hum TV,http://iptv.ndasat.com:88/live///1791.ts,Pakistan
Jaag TV,http://iptv.ndasat.com:88/live///1780.ts,Pakistan
Jalwa,http://iptv.ndasat.com:88/live///1825.ts,Pakistan
K2,http://iptv.ndasat.com:88/live///1810.ts,Pakistan
Kohenoor TV,http://iptv.ndasat.com:88/live///1811.ts,Pakistan
NeoTV,http://iptv.ndasat.com:88/live///1826.ts,Pakistan
News One,http://iptv.ndasat.com:88/live///1785.ts,Pakistan
nVibe,http://iptv.ndasat.com:88/live///1808.ts,Pakistan
PlayMax,http://iptv.ndasat.com:88/live///1800.ts,Pakistan
PTV Home,http://iptv.ndasat.com:88/live///1802.ts,Pakistan
PTV News,http://iptv.ndasat.com:88/live///1787.ts,Pakistan
PTV Sports,http://iptv.ndasat.com:88/live///1769.ts,Pakistan
Qtv,http://iptv.ndasat.com:88/live///1828.ts,Pakistan
Raavi Films,http://iptv.ndasat.com:88/live///1820.ts,Pakistan
Samaa TV,http://iptv.ndasat.com:88/live///1775.ts,Pakistan
See TV HD,http://iptv.ndasat.com:88/live///1799.ts,Pakistan
SilverScreen,http://iptv.ndasat.com:88/live///1822.ts,Pakistan
Stage Drama (VOD),http://iptv.ndasat.com:88/live///1815.ts,Pakistan
StarMax,http://iptv.ndasat.com:88/live///1827.ts,Pakistan
Ten Sports,http://iptv.ndasat.com:88/live///1770.ts,Pakistan
Times,http://iptv.ndasat.com:88/live///1804.ts,Pakistan
TV One Global,http://iptv.ndasat.com:88/live///1805.ts,Pakistan
Urdu1,http://iptv.ndasat.com:88/live///1795.ts,Pakistan
Waseb TV,http://iptv.ndasat.com:88/live///1812.ts,Pakistan
Zaiqa,http://iptv.ndasat.com:88/live///1788.ts,Pakistan
Zindagi TV,http://iptv.ndasat.com:88/live///1816.ts,Pakistan
Boomerang-SE,http://iptv.ndasat.com:88/live///3353.ts,Sverige
C More First,http://iptv.ndasat.com:88/live///897.ts,Sverige
C More Fotball,http://iptv.ndasat.com:88/live///907.ts,Sverige
C More Hits,http://iptv.ndasat.com:88/live///896.ts,Sverige
C More Live,http://iptv.ndasat.com:88/live///903.ts,Sverige
C More Live2,http://iptv.ndasat.com:88/live///898.ts,Sverige
C More Live3,http://iptv.ndasat.com:88/live///899.ts,Sverige
C more Live4,http://iptv.ndasat.com:88/live///900.ts,Sverige
C More Series,http://iptv.ndasat.com:88/live///895.ts,Sverige
C More Sport,http://iptv.ndasat.com:88/live///902.ts,Sverige
C More Tennis,http://iptv.ndasat.com:88/live///901.ts,Sverige
Cartoon Network -SE,http://iptv.ndasat.com:88/live///3355.ts,Sverige
Discovery SE,http://iptv.ndasat.com:88/live///926.ts,Sverige
Discovery World SE,http://iptv.ndasat.com:88/live///3358.ts,Sverige
Disney Junior-SE,http://iptv.ndasat.com:88/live///3352.ts,Sverige
Eurosport2-SE,http://iptv.ndasat.com:88/live///3361.ts,Sverige
FOX-SE,http://iptv.ndasat.com:88/live///3356.ts,Sverige
Kanal 11,http://iptv.ndasat.com:88/live///922.ts,Sverige
Kanal 5,http://iptv.ndasat.com:88/live///919.ts,Sverige
Kanal9-SE,http://iptv.ndasat.com:88/live///3350.ts,Sverige
Kunskapskanalen,http://iptv.ndasat.com:88/live///911.ts,Sverige
Motors TV  SE,http://iptv.atlasiptv.net:88/live///3182.ts,Sverige
MTV-SE,http://iptv.ndasat.com:88/live///3359.ts,Sverige
Nat Geo SE,http://iptv.ndasat.com:88/live///928.ts,Sverige
Nickelodeon-SE,http://iptv.ndasat.com:88/live///3354.ts,Sverige
SF-Kanalen,http://iptv.ndasat.com:88/live///912.ts,Sverige
Sjuan,http://iptv.ndasat.com:88/live///920.ts,Sverige
SVT 24/B,http://iptv.ndasat.com:88/live///910.ts,Sverige
SVT1,http://iptv.ndasat.com:88/live///908.ts,Sverige
SVT2,http://iptv.ndasat.com:88/live///909.ts,Sverige
TCM,http://iptv.ndasat.com:88/live///927.ts,Sverige
TLC Sverige,http://iptv.ndasat.com:88/live///934.ts,Sverige
Travel-SE,http://iptv.ndasat.com:88/live///3357.ts,Sverige
TV 12,http://iptv.ndasat.com:88/live///923.ts,Sverige
TV10-SE,http://iptv.ndasat.com:88/live///3351.ts,Sverige
TV2 Zebra,http://iptv.ndasat.com:88/live///3360.ts,Sverige
TV3 Sport ,http://iptv.ndasat.com:88/live///932.ts,Sverige
TV3 Sweden,http://iptv.ndasat.com:88/live///913.ts,Sverige
TV4 Fakta,http://iptv.ndasat.com:88/live///917.ts,Sverige
TV4 Fakta XL,http://iptv.ndasat.com:88/live///931.ts,Sverige
TV4 Film,http://iptv.ndasat.com:88/live///914.ts,Sverige
TV4 Guld,http://iptv.ndasat.com:88/live///916.ts,Sverige
TV4 Komedi,http://iptv.ndasat.com:88/live///915.ts,Sverige
TV4 Sweden,http://iptv.ndasat.com:88/live///918.ts,Sverige
TV6-SE,http://iptv.ndasat.com:88/live///3349.ts,Sverige
TV8,http://iptv.ndasat.com:88/live///921.ts,Sverige
Viasat Explore SE,http://iptv.atlasiptv.net:88/live///3189.ts,Sverige
Viasat Film Action SE,http://iptv.atlasiptv.net:88/live///3195.ts,Sverige
Viasat Film Family SE,http://iptv.atlasiptv.net:88/live///3190.ts,Sverige
Viasat Film Hits SE,http://iptv.atlasiptv.net:88/live///3194.ts,Sverige
Viasat Film Premiere SE,http://iptv.atlasiptv.net:88/live///3193.ts,Sverige
Viasat Golf SE,http://iptv.atlasiptv.net:88/live///3183.ts,Sverige
Viasat History SE,http://iptv.atlasiptv.net:88/live///3188.ts,Sverige
Viasat Nature SE,http://iptv.atlasiptv.net:88/live///3187.ts,Sverige
Viasat Series SE,http://iptv.atlasiptv.net:88/live///3192.ts,Sverige
Viasat Sport Premium SE,http://iptv.atlasiptv.net:88/live///3185.ts,Sverige
Viasat Sport SE,http://iptv.atlasiptv.net:88/live///3186.ts,Sverige
1TV Iran,http://iptv.ndasat.com:88/live///1767.ts,Persian
Al Ahd,http://iptv.ndasat.com:88/live///1735.ts,Persian
Al Kawthar,http://iptv.ndasat.com:88/live///1729.ts,Persian
Alalam News,http://iptv.ndasat.com:88/live///1730.ts,Persian
Andisheh TV,http://iptv.ndasat.com:88/live///1764.ts,Persian
Arezo TV,http://iptv.ndasat.com:88/live///1763.ts,Persian
Baqi TV,http://iptv.ndasat.com:88/live///1737.ts,Persian
BBC Persian,http://iptv.ndasat.com:88/live///1762.ts,Persian
GEM AZ ,http://iptv.ndasat.com:88/live///1761.ts,Persian
GEM Bollywood,http://iptv.ndasat.com:88/live///1760.ts,Persian
Gem Classic,http://iptv.ndasat.com:88/live///1741.ts,Persian
GEM Education,http://iptv.ndasat.com:88/live///1759.ts,Persian
GEM Family,http://iptv.ndasat.com:88/live///1758.ts,Persian
GEM Junior,http://iptv.ndasat.com:88/live///1757.ts,Persian
GEM Life,http://iptv.ndasat.com:88/live///1756.ts,Persian
GEM Movies,http://iptv.ndasat.com:88/live///1755.ts,Persian
GEM Onyx,http://iptv.ndasat.com:88/live///1754.ts,Persian
GEM River,http://iptv.ndasat.com:88/live///1753.ts,Persian
GEM Rubix,http://iptv.ndasat.com:88/live///1752.ts,Persian
GEM Series,http://iptv.ndasat.com:88/live///1751.ts,Persian
GEM Teen,http://iptv.ndasat.com:88/live///1750.ts,Persian
GEM Tv,http://iptv.ndasat.com:88/live///1749.ts,Persian
Hodhod Farsi,http://iptv.ndasat.com:88/live///1736.ts,Persian
iFilm English,http://iptv.ndasat.com:88/live///1747.ts,Persian
iFilm Farsi,http://iptv.ndasat.com:88/live///1731.ts,Persian
Imam Hussein 3,http://iptv.ndasat.com:88/live///1739.ts,Persian
Imam Hussein TV,http://iptv.ndasat.com:88/live///1738.ts,Persian
IRIB TV1,http://iptv.ndasat.com:88/live///1765.ts,Persian
IRINN,http://iptv.ndasat.com:88/live///1766.ts,Persian
Khatereh,http://iptv.ndasat.com:88/live///1740.ts,Persian
Manoto 1,http://iptv.ndasat.com:88/live///1742.ts,Persian
Mohabat,http://iptv.ndasat.com:88/live///1743.ts,Persian
Nejat TV,http://iptv.ndasat.com:88/live///1748.ts,Persian
Pars TV,http://iptv.ndasat.com:88/live///1746.ts,Persian
Persian Star 1,http://iptv.ndasat.com:88/live///1744.ts,Persian
Persian Star 2,http://iptv.ndasat.com:88/live///1745.ts,Persian
PMC Music,http://iptv.ndasat.com:88/live///1732.ts,Persian
Press TV,http://iptv.ndasat.com:88/live///1733.ts,Persian
Toheed,http://iptv.ndasat.com:88/live///1734.ts,Persian
Cartoon Network SE,http://iptv.ndasat.com:88/live///2013.ts,Norway
Discovery Channel NO,http://iptv.ndasat.com:88/live///2006.ts,Norway
Disney Channel NO,http://iptv.ndasat.com:88/live///2011.ts,Norway
Eurosport  NO,http://iptv.ndasat.com:88/live///2008.ts,Norway
FOX NO,http://iptv.ndasat.com:88/live///1995.ts,Norway
Kanal10 NO,http://iptv.ndasat.com:88/live///2009.ts,Norway
Max NO,http://iptv.ndasat.com:88/live///1991.ts,Norway
NRK 1 NO,http://iptv.ndasat.com:88/live///1998.ts,Norway
NRK 2 NO,http://iptv.ndasat.com:88/live///1999.ts,Norway
NRK 3 Super NO,http://iptv.ndasat.com:88/live///2000.ts,Norway
TV Norge NO,http://iptv.ndasat.com:88/live///2001.ts,Norway
TV2 Humor NO,http://iptv.ndasat.com:88/live///2004.ts,Norway
TV2 Livesstil NO,http://iptv.ndasat.com:88/live///1994.ts,Norway
TV2 News NO,http://iptv.ndasat.com:88/live///2003.ts,Norway
TV2 Norge NO,http://iptv.ndasat.com:88/live///1997.ts,Norway
TV2 Nyhetskanalen NO,http://iptv.ndasat.com:88/live///2002.ts,Norway
TV3 Norge NO,http://iptv.ndasat.com:88/live///1996.ts,Norway
TV6 NO,http://iptv.ndasat.com:88/live///2007.ts,Norway
Viasat 4 NO,http://iptv.atlasiptv.net:88/live///3199.ts,Norway
Viasat Hockey NO,http://iptv.atlasiptv.net:88/live///3198.ts,Norway
Viasat Motor NO,http://iptv.atlasiptv.net:88/live///3197.ts,Norway
Viasat Sport BalticNO,http://iptv.atlasiptv.net:88/live///3196.ts,Norway
Viasat Sport NO,http://iptv.atlasiptv.net:88/live///3184.ts,Norway
VoX NO,http://iptv.ndasat.com:88/live///1993.ts,Norway
6 Eren ,http://iptv.ndasat.com:88/live///2032.ts,Denmark
Canal 9,http://iptv.ndasat.com:88/live///2039.ts,Denmark
Comedy Central DK,http://iptv.ndasat.com:88/live///2005.ts,Denmark
Discovery ID DK,http://iptv.ndasat.com:88/live///1992.ts,Denmark
Disney Channel,http://iptv.ndasat.com:88/live///2041.ts,Denmark
